threshold,nscale,norient,minWaveLength,mult,sigmaOnf,k,cutOff,g,noiseMethod,mse,psnr,ssim,ae,acc,f1,prec,rec,spec,dice,iou,ck,roc_auc,loss
0.49999999999999994,4,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.02643049880862236,15.778945922851562,,0.043702997267246246,0.8643847107887268,8.550426719011739e-05,0.045700542628765106,4.279216591385193e-05,0.9998599290847778,1.0,4.275396349839866e-05,-0.00016808509826660156,0.4999915361404419,0.013215252357897618
0.49999999999999994,4,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.03542976826429367,14.506316184997559,0.8571657538414001,0.048426494002342224,0.8878276348114014,0.00024955248227342963,0.27531883120536804,0.0001248328189831227,0.9999585151672363,1.0,0.00012479181168600917,0.00014799833297729492,0.500041663646698,0.017714892204094213
0.49999999999999994,4,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.03315537050366402,14.794461250305176,,0.05175706744194031,0.8499688506126404,0.000191675586393103,0.1021680235862732,9.592777496436611e-05,0.9998513460159302,1.0,9.58469754550606e-05,-8.96453857421875e-05,0.5000141859054565,0.01657768939827532
0.725,4,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.026309750974178314,15.798831939697266,,0.0435822531580925,0.8644989132881165,0.0,0.0,0.0,0.9999987483024597,1.0,0.0,-2.1457672119140625e-06,0.4999997615814209,0.01315487841764719
0.725,4,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.03539640083909035,14.510407447814941,0.8579562902450562,0.04839314520359039,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.4999999701976776,0.017698212657123805
0.725,4,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.033031754195690155,14.810683250427246,,0.051633454859256744,0.8500797748565674,0.0,0.0,0.0,0.9999987483024597,1.0,0.0,-2.1457672119140625e-06,0.4999997317790985,0.016515881889665827
0.95,4,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.013154363373598819
0.95,4,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.03539636358618736,14.51041316986084,0.857957661151886,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.01769819362554699
0.95,4,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.016515347855586362
0.05,4,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.0666673555970192,11.76086711883545,,0.0839398130774498,0.8309265375137329,0.07769592106342316,0.14893372356891632,0.05255694314837456,0.9529266953468323,1.0,0.040418121963739395,0.007541239261627197,0.5030430555343628,0.03333367705230785
0.05,4,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.07607661932706833,11.187487602233887,0.5842389464378357,0.0890733078122139,0.8564725518226624,0.14127430319786072,0.21469688415527344,0.10527284443378448,0.9513609409332275,1.0,0.07600600272417068,0.07285439968109131,0.5283169150352478,0.038038310759002346
0.05,4,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.04649399220943451,13.326030731201172,,0.06509566307067871,0.8431031703948975,0.09801734983921051,0.3547971248626709,0.05686328932642937,0.9817633628845215,1.0,0.05153430253267288,0.05904579162597656,0.5208138227462769,0.023246987946060928
0.27499999999999997,4,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.027088547125458717,15.672142028808594,,0.044361043721437454,0.8637968301773071,0.0014699054881930351,0.11094225198030472,0.0007398540619760752,0.9990707039833069,1.0,0.0007354933186434209,-0.00032591819763183594,0.5000366568565369,0.013544275861952549
0.27499999999999997,4,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.03614049404859543,14.420058250427246,0.8455673456192017,0.04913721978664398,0.8873200416564941,0.005864844191819429,0.2780863046646118,0.002963674021884799,0.9990281462669373,1.0,0.0029410463757812977,0.00350797176361084,0.5009958744049072,0.018070254606427624
0.27499999999999997,4,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.03375084698200226,14.71715259552002,,0.052352529019117355,0.8495417237281799,0.004146345425397158,0.26871973276138306,0.00208929181098938,0.9989973306655884,1.0,0.0020774798467755318,0.0018373727798461914,0.5006740689277649,0.016875423412732408
0.49999999999999994,4,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.026330363005399704,15.795431137084961,,0.04360286891460419,0.8644793629646301,1.4074036698730197e-05,0.04244482144713402,7.038185231067473e-06,0.9999750852584839,1.0,7.037067916826345e-06,-3.075599670410156e-05,0.49999794363975525,0.013165184935771896
0.49999999999999994,4,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.035399749875068665,14.509997367858887,0.8578488826751709,0.04839649051427841,0.8878483772277832,4.353568147053011e-05,0.34594595432281494,2.1769210434285924e-05,0.9999948143959045,1.0,2.176831549149938e-05,2.944469451904297e-05,0.5000082850456238,0.017699885957990772
0.49999999999999994,4,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.03305251523852348,14.807954788208008,,0.051654208451509476,0.8500610589981079,3.5108267184114084e-05,0.10486321896314621,1.7557073078933172e-05,0.9999735951423645,1.0,1.7554442820255645e-05,-1.5020370483398438e-05,0.5000025033950806,0.016526259634940862
0.725,4,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.013154363366031823
0.725,4,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.03539636358618736,14.51041316986084,0.857957661151886,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.0176981935830554
0.725,4,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.016515347717306787
0.95,4,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.01315436335951984
0.95,4,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.03539636731147766,14.510412216186523,0.8579577803611755,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.017698193573742173
0.95,4,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.016515347811930616
0.05,5,6,4,2.1,0.45,3.0,0.35,10.0,-1,0.19377300143241882,7.127066612243652,,0.21104538440704346,0.7302795648574829,0.1799292415380478,0.15299604833126068,0.2183709591627121,0.8105151057243347,1.0,0.09885837882757187,0.02447640895843506,0.512845516204834,0.09688647162518464
0.05,5,6,4,2.1,0.45,3.0,0.35,10.0,-1,0.21193018555641174,6.738071918487549,0.30582788586616516,0.22492675483226776,0.7466278076171875,0.2297971546649933,0.17432992160320282,0.33703193068504333,0.7983662486076355,1.0,0.1298140287399292,0.0961836576461792,0.567699134349823,0.1059650730760768
0.05,5,6,4,2.1,0.45,3.0,0.35,10.0,-1,0.10946841537952423,9.607110977172852,,0.12807007133960724,0.8047381043434143,0.24423477053642273,0.2909392714500427,0.21045103669166565,0.9095457196235657,1.0,0.1391044557094574,0.135425865650177,0.5624712109565735,0.05473419858026318
0.27499999999999997,5,6,4,2.1,0.45,3.0,0.35,10.0,-1,0.03334418684244156,14.769797325134277,,0.05061667785048485,0.8585242629051208,0.016775283962488174,0.14385747909545898,0.008906964212656021,0.9916915893554688,1.0,0.00845858920365572,0.0009902715682983398,0.5007082223892212,0.016672087208228395
0.27499999999999997,5,6,4,2.1,0.45,3.0,0.35,10.0,-1,0.04197246581315994,13.770355224609375,0.7821711897850037,0.0549691878259182,0.8833884596824646,0.05030352622270584,0.2902921736240387,0.027537710964679718,0.9914959073066711,1.0,0.02580069750547409,0.03148132562637329,0.5095167756080627,0.020986228856781964
0.27499999999999997,5,6,4,2.1,0.45,3.0,0.35,10.0,-1,0.03627384081482887,14.404064178466797,,0.05487552285194397,0.8485662341117859,0.03489432856440544,0.3916533887386322,0.01826062798500061,0.9949977397918701,1.0,0.017756972461938858,0.021828830242156982,0.5071824789047241,0.01813692339439752
0.49999999999999994,5,6,4,2.1,0.45,3.0,0.35,10.0,-1,0.02650441601872444,15.766816139221191,,0.043776918202638626,0.8643147349357605,0.00019001659529749304,0.061099059879779816,9.515626152278855e-05,0.9997708201408386,1.0,9.501732711214572e-05,-0.0002313852310180664,0.4999910593032837,0.013252211093915896
0.49999999999999994,5,6,4,2.1,0.45,3.0,0.35,10.0,-1,0.03551013395190239,14.496476173400879,0.8556594848632812,0.04850687086582184,0.8877710103988647,0.0008313909638673067,0.27013903856277466,0.0004163361736573279,0.9998578429222107,1.0,0.00041586835868656635,0.0004863142967224121,0.5001370906829834,0.017755074741144197
0.49999999999999994,5,6,4,2.1,0.45,3.0,0.35,10.0,-1,0.033241838216781616,14.783148765563965,,0.051843538880348206,0.8499025106430054,0.000618213671259582,0.17116737365722656,0.00030966606573201716,0.9997355937957764,1.0,0.00030920241260901093,7.677078247070312e-05,0.5000803470611572,0.01662092064298361
0.725,5,6,4,2.1,0.45,3.0,0.35,10.0,-1,0.02631104737520218,15.79861831665039,,0.043583549559116364,0.8644976615905762,0.0,0.0,0.0,0.9999973773956299,1.0,0.0,-4.649162292480469e-06,0.4999995827674866,0.01315552688274932
0.725,5,6,4,2.1,0.45,3.0,0.35,10.0,-1,0.035396646708250046,14.510377883911133,0.857947587966919,0.048393383622169495,0.887850284576416,6.802860070820316e-07,0.125,3.4014391303571756e-07,0.9999996423721313,1.0,3.401431172278535e-07,5.960464477539063e-08,0.5,0.017698333497392013
0.725,5,6,4,2.1,0.45,3.0,0.35,10.0,-1,0.033032990992069244,14.81052017211914,,0.05163468420505524,0.8500785827636719,5.088927537144627e-07,0.016393441706895828,2.544503274748422e-07,0.9999973177909851,1.0,2.5444646212235966e-07,-4.172325134277344e-06,0.4999997019767761,0.0165164984599893
0.95,5,6,4,2.1,0.45,3.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.013154363297492302
0.95,5,6,4,2.1,0.45,3.0,0.35,10.0,-1,0.03539636358618736,14.51041316986084,0.857957661151886,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.017698193549877034
0.95,5,6,4,2.1,0.45,3.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.016515347728075204
0.05,5,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.10654917359352112,9.724498748779297,,0.1238216757774353,0.7996355295181274,0.12874557077884674,0.15670153498649597,0.10925431549549103,0.9078444838523865,1.0,0.06880174577236176,0.01960122585296631,0.5083093047142029,0.05327457521954784
0.05,5,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.11862547695636749,9.258219718933105,0.4713989198207855,0.13162216544151306,0.8228529095649719,0.19592097401618958,0.19953332841396332,0.1924370974302292,0.9024844169616699,1.0,0.10859888792037964,0.09641945362091064,0.5474607348442078,0.05931272827088833
0.05,5,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.06304334849119186,12.003606796264648,,0.08164501935243607,0.8345089554786682,0.1694551259279251,0.34218770265579224,0.11261055618524551,0.9618220329284668,1.0,0.09257086366415024,0.10284918546676636,0.5392062067985535,0.031521673988027035
0.27499999999999997,5,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.028159422799944878,15.503762245178223,,0.04543193802237511,0.8628719449043274,0.00427349703386426,0.13275738060474396,0.0021717024501413107,0.9977763891220093,1.0,0.0021413241047412157,-8.869171142578125e-05,0.5001609921455383,0.014079715087411961
0.27499999999999997,5,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.03734404221177101,14.277786254882812,0.8306739330291748,0.050340794026851654,0.8865037560462952,0.01553446613252163,0.28539469838142395,0.007984538562595844,0.9974746704101562,1.0,0.00782803539186716,0.009487926959991455,0.5027295351028442,0.018672030957241077
0.27499999999999997,5,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.034404683858156204,14.633824348449707,,0.053006362169981,0.8492358922958374,0.011308861896395683,0.3355751633644104,0.005751341115683317,0.9979918003082275,1.0,0.005686585325747728,0.006288349628448486,0.5020709037780762,0.01720234335485896
0.49999999999999994,5,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.0263486560434103,15.792414665222168,,0.04362115263938904,0.8644624352455139,3.8275669794529676e-05,0.06076854467391968,1.914386302814819e-05,0.99995356798172,1.0,1.913820051413495e-05,-4.7087669372558594e-05,0.49999821186065674,0.013174330097083504
0.49999999999999994,5,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.03541455417871475,14.50818157196045,0.8575270175933838,0.0484112873673439,0.8878375887870789,0.00014758370525669307,0.28108808398246765,7.38112285034731e-05,0.9999760985374451,1.0,7.379730232059956e-05,8.875131607055664e-05,0.5000249743461609,0.01770728722185595
0.49999999999999994,5,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.03307709842920303,14.80472469329834,,0.051678795367479324,0.8500404953956604,0.00010937223123619333,0.14448924362659454,5.470682299346663e-05,0.9999428987503052,1.0,5.4689106036676094e-05,-4.0531158447265625e-06,0.5000103712081909,0.016538550909556426
0.725,5,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.02630898728966713,15.798957824707031,,0.043581489473581314,0.8644996881484985,0.0,0.0,0.0,0.9999996423721313,1.0,0.0,-5.960464477539062e-07,0.49999991059303284,0.013154496876397963
0.725,5,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.03539636358618736,14.51041316986084,0.8579577803611755,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.01769819350884063
0.725,5,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.033030953258275986,14.810789108276367,,0.051632653921842575,0.8500805497169495,0.0,0.0,0.0,0.9999996423721313,1.0,0.0,-5.960464477539062e-07,0.49999991059303284,0.016515481266381023
0.95,5,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.013154363314336144
0.95,5,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.03539636731147766,14.510412216186523,0.857957661151886,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.017698193504475056
0.95,5,6,4,2.1,0.55,3.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.016515347731349387
0.05,5,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.05578162521123886,12.535087585449219,,0.07305412739515305,0.8405702710151672,0.06781885772943497,0.16323405504226685,0.04280061274766922,0.9656111598014832,1.0,0.035099636763334274,0.012210071086883545,0.5044733285903931,0.02789082572317296
0.05,5,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.06502475589513779,11.86921215057373,0.6429833769798279,0.07802148163318634,0.8659029603004456,0.13169579207897186,0.24048717319965363,0.09067590534687042,0.9638262987136841,1.0,0.07048948109149933,0.07487910985946655,0.527251124382019,0.03251239136327058
0.05,5,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.043347954750061035,13.6303129196167,,0.06194962561130524,0.8457270860671997,0.0949934720993042,0.3940533697605133,0.054006319493055344,0.985353946685791,1.0,0.04986516758799553,0.061059653759002686,0.5207697749137878,0.02167397693354599
0.27499999999999997,5,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.026730330660939217,15.729955673217773,,0.044002823531627655,0.8641178607940674,0.0009446252952329814,0.12583127617835999,0.00047409217222593725,0.9994837045669556,1.0,0.00047253581578843296,-7.271766662597656e-05,0.5000419020652771,0.013365167861613948
0.27499999999999997,5,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.035982146859169006,14.439127922058105,0.850034773349762,0.04897886887192726,0.8873996138572693,0.0035997657105326653,0.2371569573879242,0.001813647337257862,0.9992630481719971,1.0,0.001803128281608224,0.0019006729125976562,0.5005383491516113,0.017991076490143313
0.27499999999999997,5,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.03359118849039078,14.73774528503418,,0.05219288170337677,0.8496447801589966,0.0027866014279425144,0.24535530805587769,0.0014012580504640937,0.9992399215698242,1.0,0.0013952446170151234,0.0010857582092285156,0.5003746151924133,0.0167955937186913
0.49999999999999994,5,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.026315972208976746,15.797804832458496,,0.04358847439289093,0.8644931316375732,4.504191110754618e-06,0.041025642305612564,2.2522192466567503e-06,0.9999917149543762,1.0,2.2521007849718444e-06,-1.0371208190917969e-05,0.49999889731407166,0.013157989353042132
0.49999999999999994,5,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.035398852080106735,14.51010799407959,0.8579043745994568,0.048395588994026184,0.8878484964370728,2.0407864212756976e-05,0.2702702581882477,1.020431773213204e-05,0.999996542930603,1.0,1.0204036698269192e-05,1.1980533599853516e-05,0.5000033974647522,0.01769943586026784
0.49999999999999994,5,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.03303904831409454,14.809723854064941,,0.05164074897766113,0.8500734567642212,1.8319184164283797e-05,0.13533835113048553,9.160212357528508e-06,0.9999896883964539,1.0,9.159675755654462e-06,-2.0265579223632812e-06,0.5000012516975403,0.016519529467898458
0.725,5,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.01315436335453581
0.725,5,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.03539636358618736,14.51041316986084,0.857957661151886,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.01769819355045911
0.725,5,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.016515347769548164
0.95,5,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.013154363360647615
0.95,5,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.03539636358618736,14.51041316986084,0.857957661151886,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.01769819355889922
0.95,5,6,4,2.1,0.65,3.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.016515347762017546
0.05,3,4,4,2.4,0.45,3.0,0.35,10.0,-1,0.15832041203975677,8.004631042480469,,0.17559285461902618,0.7567756772041321,0.1512938290834427,0.143491730093956,0.15999315679073334,0.850314199924469,1.0,0.08183767646551132,0.009830653667449951,0.5047892332077026,0.0791602054121904
0.05,3,4,4,2.4,0.45,3.0,0.35,10.0,-1,0.1782926768064499,7.488664150238037,0.3043460547924042,0.19128938019275665,0.7739511132240295,0.21277740597724915,0.17456917464733124,0.2723974585533142,0.8373051285743713,1.0,0.11905478686094284,0.08812832832336426,0.5548512935638428,0.0891463399818167
0.05,3,4,4,2.4,0.45,3.0,0.35,10.0,-1,0.105893574655056,9.751303672790527,,0.12449532747268677,0.8023979663848877,0.20325924456119537,0.2569526433944702,0.16812704503536224,0.9142571687698364,1.0,0.11312663555145264,0.09605938196182251,0.5434680581092834,0.05294678966747597
0.27499999999999997,3,4,4,2.4,0.45,3.0,0.35,10.0,-1,0.038283821195364,14.169846534729004,,0.05555630847811699,0.8541410565376282,0.024425068870186806,0.13032220304012299,0.013475309126079082,0.9859054088592529,1.0,0.012363524176180363,-0.0009957551956176758,0.5007399320602417,0.019141911541248766
0.27499999999999997,3,4,4,2.4,0.45,3.0,0.35,10.0,-1,0.04599194973707199,13.373181343078613,0.7453668117523193,0.05898863449692726,0.8803449273109436,0.06697788089513779,0.26683714985847473,0.03829510509967804,0.9867090582847595,1.0,0.034649308770895004,0.03995233774185181,0.512502133846283,0.022995969723560848
0.27499999999999997,3,4,4,2.4,0.45,3.0,0.35,10.0,-1,0.03932398930191994,14.053422927856445,,0.057925645262002945,0.8462224006652832,0.04491598531603813,0.3260424733161926,0.02411934733390808,0.9912073016166687,1.0,0.022973941639065742,0.024774610996246338,0.5089515447616577,0.01966199655327967
0.49999999999999994,3,4,4,2.4,0.45,3.0,0.35,10.0,-1,0.027383729815483093,15.625073432922363,,0.04465624317526817,0.8634927272796631,0.00101002911105752,0.06025380641222,0.0005092830979265273,0.9987550377845764,1.0,0.0005052697379142046,-0.0012642145156860352,0.49997419118881226,0.013691870984751069
0.49999999999999994,3,4,4,2.4,0.45,3.0,0.35,10.0,-1,0.03583653271198273,14.45673942565918,0.8507800102233887,0.04883328080177307,0.8875741362571716,0.00431224936619401,0.3189724087715149,0.0021707986015826464,0.9994145631790161,1.0,0.002160783624276519,0.0028002262115478516,0.5007926821708679,0.0179182755475631
0.49999999999999994,3,4,4,2.4,0.45,3.0,0.35,10.0,-1,0.03403027355670929,14.681344985961914,,0.05263197422027588,0.8492550849914551,0.0032774389255791903,0.1875523179769516,0.0016531638102605939,0.9987370371818542,1.0,0.0016414092388004065,0.0006594061851501465,0.5005427002906799,0.017015143123956144
0.725,3,4,4,2.4,0.45,3.0,0.35,10.0,-1,0.02639950066804886,15.784042358398438,,0.04367200285196304,0.864413857460022,5.120281639392488e-05,0.037295080721378326,2.561899418651592e-05,0.9998964071273804,1.0,2.5602063033147715e-05,-0.0001348257064819336,0.4999929666519165,0.013199753936735425
0.725,3,4,4,2.4,0.45,3.0,0.35,10.0,-1,0.03540194407105446,14.50972843170166,0.8577953577041626,0.04839868098497391,0.8878457546234131,2.176781890739221e-05,0.1702127605676651,1.0884605217142962e-05,0.9999933242797852,1.0,1.0884027688007336e-05,7.510185241699219e-06,0.5000020861625671,0.017700980972149408
0.725,3,4,4,2.4,0.45,3.0,0.35,10.0,-1,0.03311796113848686,14.799363136291504,,0.051719654351472855,0.8499986529350281,4.72995889140293e-05,0.039726611226797104,2.366388071095571e-05,0.99989914894104,1.0,2.365035288676154e-05,-0.00013113021850585938,0.49999409914016724,0.016558982558438066
0.95,3,4,4,2.4,0.45,3.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.013154363371561551
0.95,3,4,4,2.4,0.45,3.0,0.35,10.0,-1,0.03539636358618736,14.51041316986084,0.857957661151886,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.01769819356588414
0.95,3,4,4,2.4,0.45,3.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.016515347774132015
0.05,3,4,4,2.4,0.55,3.0,0.35,10.0,-1,0.1046379953622818,9.803106307983398,,0.12191050499677658,0.7996366024017334,0.11312311142683029,0.14132244884967804,0.09430548548698425,0.9101888537406921,1.0,0.05995256453752518,0.005227625370025635,0.5024057626724243,0.05231900587823475
0.05,3,4,4,2.4,0.55,3.0,0.35,10.0,-1,0.11919335275888443,9.237479209899902,0.4198688864707947,0.1321900635957718,0.8215585947036743,0.1803400069475174,0.18597586452960968,0.17503568530082703,0.9032245874404907,1.0,0.09910643100738525,0.08032447099685669,0.5391302108764648,0.059596668540034446
0.05,3,4,4,2.4,0.55,3.0,0.35,10.0,-1,0.06894797831773758,11.614784240722656,,0.08754964917898178,0.8275642395019531,0.14672811329364777,0.2841935455799103,0.09889314323663712,0.956071674823761,1.0,0.07917246967554092,0.07514148950576782,0.5295432209968567,0.03447399078664603
0.27499999999999997,3,4,4,2.4,0.55,3.0,0.35,10.0,-1,0.031091127544641495,15.07363510131836,,0.04836361110210419,0.8602817058563232,0.009613902308046818,0.1216486245393753,0.005004712846130133,0.9943361282348633,1.0,0.00483016949146986,-0.0011065006256103516,0.5002967715263367,0.015545561444325933
0.27499999999999997,3,4,4,2.4,0.55,3.0,0.35,10.0,-1,0.03926470875740051,14.059975624084473,0.800137460231781,0.05226140841841698,0.8851871490478516,0.030319685116410255,0.2870441675186157,0.016005132347345352,0.9949785470962524,1.0,0.015393201261758804,0.018695056438446045,0.5054918527603149,0.019632350921747276
0.27499999999999997,3,4,4,2.4,0.55,3.0,0.35,10.0,-1,0.03594794124364853,14.443258285522461,,0.054549623280763626,0.8481537699699402,0.020653923973441124,0.31215324997901917,0.010680298320949078,0.9958494901657104,1.0,0.01043472159653902,0.010841965675354004,0.5039653778076172,0.01797397263692131
0.49999999999999994,3,4,4,2.4,0.55,3.0,0.35,10.0,-1,0.026682913303375244,15.737667083740234,,0.04395541176199913,0.864145040512085,0.00025938451290130615,0.04517453908920288,0.00013006565859541297,0.9995691776275635,1.0,0.00012970907846465707,-0.0005190372467041016,0.49997758865356445,0.01334145817874981
0.49999999999999994,3,4,4,2.4,0.55,3.0,0.35,10.0,-1,0.035519976168870926,14.495272636413574,0.8554151058197021,0.04851670190691948,0.8877686262130737,0.0009704795083962381,0.28557154536247253,0.00048606566269882023,0.999846339225769,1.0,0.00048547532060183585,0.0005896091461181641,0.5001662373542786,0.017759996220120228
0.49999999999999994,3,4,4,2.4,0.55,3.0,0.35,10.0,-1,0.03339674696326256,14.762957572937012,,0.05199844390153885,0.8497616648674011,0.0007505010580644011,0.13057297468185425,0.00037633205647580326,0.9995580911636353,1.0,0.00037539139157161117,-0.00011134147644042969,0.5000971555709839,0.016698376508886788
0.725,3,4,4,2.4,0.55,3.0,0.35,10.0,-1,0.026326173916459084,15.796121597290039,,0.043598681688308716,0.8644839525222778,1.5200455891317688e-05,0.05708245187997818,7.601240213261917e-06,0.9999803304672241,1.0,7.6002856985724065e-06,-2.0742416381835938e-05,0.4999999403953552,0.013163090911678076
0.725,3,4,4,2.4,0.55,3.0,0.35,10.0,-1,0.03539728745818138,14.510298728942871,0.8579343557357788,0.04839402809739113,0.887849748134613,3.4014033190032933e-06,0.16129031777381897,1.7007196220220067e-06,0.9999988675117493,1.0,1.7007046153594274e-06,9.5367431640625e-07,0.5000002384185791,0.01769865520123858
0.725,3,4,4,2.4,0.55,3.0,0.35,10.0,-1,0.033047694712877274,14.808587074279785,,0.051649387925863266,0.8500654697418213,1.4247551007429138e-05,0.06086956337094307,7.124609510356095e-06,0.999980628490448,1.0,7.123826435417868e-06,-2.086162567138672e-05,0.4999999701976776,0.016523850147225523
0.95,3,4,4,2.4,0.55,3.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.013154363387568657
